east,north,yaw
221.26934402,-19.49561122,-17.25919424
221.36402906,-19.52503612,-17.22681078
221.45873449,-19.55438906,-17.19435507
221.55346160,-19.58367011,-17.16187886
221.64821177,-19.61287927,-17.12943483
221.74298636,-19.64201653,-17.09707561
221.83778683,-19.67108171,-17.06485397
221.93261453,-19.70007487,-17.03282353
222.02747087,-19.72899594,-17.00103712
222.12235720,-19.75784523,-16.96954745
222.21727484,-19.78662317,-16.93840918
222.31222507,-19.81533064,-16.90768072
222.40720920,-19.84396866,-16.87742449
222.50222854,-19.87253845,-16.84770387
222.59728435,-19.90104151,-16.81858498
222.69237782,-19.92947951,-16.79013419
222.78751558,-19.95783588,-16.76241361
222.88268789,-19.98614835,-16.73548314
222.97789187,-20.01443161,-16.70939935
223.07312939,-20.04268409,-16.68421284
223.16840543,-20.07089358,-16.65997147
223.26372658,-20.09904217,-16.63672261
223.35909987,-20.12711033,-16.61451258
223.45453169,-20.15508042,-16.59338458
223.55002694,-20.18293964,-16.57338132
223.64558842,-20.21068201,-16.55454388
223.74121629,-20.23831013,-16.53690697
223.83689386,-20.26588283,-16.52050260
223.93261485,-20.29342392,-16.50536038
224.02837335,-20.32095581,-16.49150530
224.12416383,-20.34849941,-16.47895969
224.21998787,-20.37605129,-16.46774280
224.31582921,-20.40366849,-16.45787296
224.41167858,-20.43138414,-16.44936685
224.50753290,-20.45921028,-16.44223900
224.60339106,-20.48715221,-16.43650457
